RecordID,Year_Sort,Year,Month,Day,Circa,DatingNotes,Place,Diocese,Province,CountryModern,Jurisdiction_ID,Jurisdiction_ID2,Jurisdiction_ID3,Latitude,Longitude,PlaceNotes,Classification,IssuingAuthority,IssuingAuthorityAlt,RegnalStart,RegnalEnd,Delegated,ClassificationNotes,Language,LanguageNotes,TextNeeded,NoKnownText,Fragment,Source,SourceOther,Edition,EditionOther,SourceNotes,TranscriptionNotes,BaseText,OCR,Transcription,GeneralNotes,BiblioRefs
1274,1285,1285,10,2,,,Noyon,Noyon,Reims,France,D428,,,49.581667,2.999722,,Diocesan,,,,,,,Latin,,,,,,,"Avril, Statuts, IV, 260-67",,,Reviewed ,Hard Copy Scan,Yes,,,
1275,1291,1291,10,4,,,Noyon,Noyon,Reims,France,D428,,,49.581667,2.999722,,Diocesan,,,,,,,Latin,,,,,,,"Avril, Statuts, IV, 267-69",,,Reviewed ,Hard Copy Scan,Yes,,,
1276,1295,1295,,,,,Noyon,Noyon,Reims,France,D428,,,49.581667,2.999722,,Diocesan,,,,,,,Latin,,,,,,,"Avril, Statuts, IV, 269-70",,,Reviewed ,Hard Copy Scan,Yes,,,
1277,1231,1231 (ca.),,,Yes,,Rouen,Rouen,Rouen,France,D433,,,49.443889,1.103333,,Diocesan,,,,,,,Latin,,,,,,,"Pontal, Statuts, II, 116-25",,,Reviewed ,WebDownload,Yes,Facing page French translation,,
1278,1240,1238x1244,,,Yes,,Rouen,Rouen,Rouen,France,D433,,,49.443889,1.103333,,Diocesan,Pierre de Colmieu,,,,,,Latin,,,,,,,"Pontal, Statuts, II, 130-137",,,Reviewed ,GoogleBooksWebDownload,Yes,Facing page French translation,,
1279,1231,1231 (ca.),,,Yes,,Le Mans,Le Mans,Tours,France,D442,,,48.0077,0.1984,,Diocesan,,,,,,,Latin,,,,,,,"Pontal, Statuts, II, 116-25",,,In Process,GoogleBooksWebDownload,Yes,Facing page French translation,,
1280,1245,1240x1247,,,Yes,,Angers,Angers,Tours,France,D441,,,47.473612,-0.554167,,Diocesan,Michel Villoiseau,,1240,1260,,,Latin,,,,,,,"Pontal, Statuts, II, 116-25",,,In Process,GoogleBooksWebDownload,Yes,Facing page French translation,,
1281,1245,1240x1247,,,Yes,,Angers,Angers,Tours,France,D441,,,47.473612,-0.554167,,Diocesan,Michel Villoiseau,,1240,1260,,,Latin,,,,,,,"Pontal, Statuts, II, 142",,,Reviewed ,GoogleBooksWebDownload,Yes,Facing page French translation,,
1282,1247,1247 (ca.),,,Yes,,Le Mans,Le Mans,Tours,France,D442,,,48.0077,0.1984,,Liber Synodalis,Geoffroy de Loudun,,1234,1255,,,Latin,,,,,,,"Avril, Naissance et evolution, 224-47","Pontal, Statuts, II, 151-79",,In Process,Hard Copy Scan,Yes,"Edition consists in large part of references to earlier legislation, so hold off on transcription until earlier sources have been transcribed",,
1283,1245,1245,,,,Winter,Rouen,Rouen,Rouen,France,D433,,,49.443889,1.103333,,Other,Eudes Clement,,1245,1247,,,Latin,,,,,,,"Pontal, Statuts, II, 478-80",,,Reviewed ,GoogleBooksWebDownload,Yes,,,
1284,1205,1200x1208,,,Yes,,Paris,Paris,Sens,France,D456,,,48.24754,3.287659,,Diocesan,,,,,,,Latin,,,,,,,"Pontal, Statuts synodaux I, 52-93",,,Reviewed ,GoogleBooksWebDownload,Yes,Facing page translation into French,,
1285,1205,1200x1208,,,Yes,,Paris,Paris,Sens,France,D456,,,48.24754,3.287659,,Diocesan,,,,,,,Latin,,,,,,,"Pontal, Statuts synodaux I, 94-95",,,Reviewed ,GoogleBooksWebDownload,Yes,,,
1286,1208,1208,,,,,Paris,Paris,Sens,France,,,,48.24754,3.287659,,Legatine,Galone,Galo,,,,,Latin,,,,,,,"Pontal, Statuts synodaux I, 98-99",,,Reviewed ,GoogleBooksWebDownload,Yes,,,
1288,1253,1253,,,,,Kromĕříž,Olomouc,Prague,Czech Republic,D563,,,49.298889,17.393056,,Diocesan,Bruno of Schaumberg,,,,,promulgated after the synod (rather than at it),Latin,,,,,,,"Krafl, Synody, 247-49",,,Reviewed ,Hard Copy Scan,,,,
1289,1318,1318,,,,,Kromĕříž,Olomouc,Prague,Czech Republic,D563,,,49.2989,17.393,,Diocesan,Conrad I,,,,,,Latin,,,,,,,"Krafl, Synody, 254-76 [A3]",,,Reviewed ,Hard Copy Scan,Yes,,,
1290,1349,1349,,,,,Kromĕříž,Olomouc,Prague,Czech Republic,D563,,,49.298889,17.393056,Exact location of synod unknown,Diocesan,John VII Volek,,,,,,Latin,,,,,,,"Krafl, Synody, 277-313 [A4]",,,Reviewed ,Hard Copy Scan,Yes,,,
1291,1380,1380,,,,,Kromĕříž,Olomouc,Prague,Czech Republic,D563,,,49.2989,17.393,,Diocesan,John IX of Sroda Slaska,Johannes Noviforensis,,,,,Latin,,,,,,,"Krafl, Synody, 314-5 [A5]",,,Reviewed ,Library ScanHard Copy Scan,Yes,,,
1292,1498,1498,,,,,Vyskov,Olomouc,Prague,Czech Republic,D563,,,49.266667,16.98333,,Diocesan,Stanislas I Thurzo,,,,,,,,,,,,,"Krafl, Synody, 393-95 [A10]",,,Not Started,,,,,
1293,1240,1240 (ca.),,,Yes,,Narbonne,Narbonne,Narbonne,France,D400,,,43.1836,3.0042,,Liber Synodalis,Pierre Ameil,,,,,,Latin,,,,Yes,,,"Avril, Statuts 6, 375-382",,,Reviewed ,Hard Copy Scan,Yes,,,
1294,1201,1201,12,17,,,Tours,Tours,Tours,France,,,,47.393611,0.689167,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 104-6",,,Reviewed ,Hard Copy Scan,Yes,,,
1295,1207,1207,,,,,Laval,,Tours,France,,,,48.0733,-0.7689,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 108-9",,,Reviewed ,Hard Copy Scan,Yes,,,
1296,1273,1273,,,,,Rennes,Rennes,Tours,France,,,,48.1147,-1.6794,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 244-49",,,Reviewed ,Hard Copy Scan,Yes,,,
1297,1216,1216/1217,,,Yes,after 1215; probably 1216/1217,Tours,Tours,Tours,France,,,,47.393611,0.689167,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 119-25",,,Reviewed ,Hard Copy Scan,Yes,p. 124: two versions (give shorter as alternate),,
1298,1227,1227,,,,,Tours (?),,Tours,France,,,,47.393611,0.689167,Location unknown,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 127",,,Reviewed ,Hard Copy Scan,Yes,,,
1299,1228,1227x1230,,,Yes,,Tours (?),,Tours,France,,,,47.393611,0.689167,Originating location unclear,Other,,,,,,,Latin,,,,,,,"Avril, Tours, 130-36",,,Reviewed ,Hard Copy Scan,Yes,,,
1300,1239,1239,,,,,Tours,Tours,Tours,France,,,,47.393611,0.689167,,Provincial,Juhel de Mathefelon,Juhellus,1229,1245,,,Latin,,,,,,,"Avril, Tours, 170-76",,,Reviewed ,Hard Copy Scan,Yes,,,
1301,1242,1242,,,,,Laval,,Tours,France,,,,48.0733,-0.7689,Valle Guidonis,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 180-85",,,Reviewed ,Hard Copy Scan,Yes,,,
1302,1253,1253,,,,,Château-Gontier ,Tours,Tours,France,,,,47.828611,-0.702778,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 187-88",,,Reviewed ,Hard Copy Scan,Yes,,,
1303,1253,1253,12,2,,,Saumur,,Tours,France,,,,47.26,-0.076944,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 193-208",,,Reviewed ,Hard Copy Scan,Yes,,,
1304,1264,1264,7,1,,,Nantes,Nantes,Tours,France,,,,47.21806,-1.55278,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 226-31","Mansi 23, cols. 1117-1122",,Reviewed ,Hard Copy Scan,Yes,,,
1305,1268,1268,,,,,Château-Gontier ,Tours,Tours,France,,,,47.828611,-0.702778,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 234-38",,,Reviewed ,Hard Copy Scan,Yes,,,
1306,1269,1269,7,9,,,Angers,Angers,Tours,France,,,,47.473612,-0.554167,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 239-41",,,Reviewed ,Hard Copy Scan,Yes,,,
1308,1320,1320 (ca.),,,Yes,"Avril follows Travers in dating this to c. 1320; Peltier, Dictionnaire universel, 808-809, follows Maan in suggesting incorrectly that these were originally issued at Saumur in 1300",Château-Gontier,Tours,Tours,France,,,,47.8286,-0.7028,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 334-47",,,Reviewed ,Hard Copy Scan,Yes,,,
1310,1409,1409,,,,,Nantes,Nantes,Tours,France,,,,47.21806,-1.55278,,Provincial,,,,,,,Old French,Titles in Latin,,,,,,"Avril, Tours, 411-12",,,Not Started,Hard Copy Scan,Yes,,,
1311,1411,1411,,,,,Nantes,Nantes,Tours,France,,,,47.21806,-1.55278,,Provincial,,,,,,,Old French,Titles in Latin,,,,,,"Avril, Tours, 413-19",,,Not Started,Hard Copy Scan,Yes,,,
1312,1431,1431,,,,,Nantes,Nantes,Tours,France,,,,47.21806,-1.55278,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 424-38",,,Not Started,Hard Copy Scan,Yes,,,
1313,1448,1448,7,,,,Angers,Angers,Tours,France,,,,47.473612,-0.554167,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 444-59",,,Not Started,Hard Copy Scan,Yes,,,
1314,1448,1448,7,,,,Angers,Angers,Tours,France,,,,47.473612,-0.554167,,Provincial,,,,,,,Latin,,,,,,,"Avril, Tours, 460-62",,,Not Started,Hard Copy Scan,Yes,,,
1315,1260,1260,3,12,,,Cologne,Cologne,Cologne,Germany,D538,,,50.94257,6.958976,,Diocesan,Konrad von Hochstaden,,,,,,Latin,,,,,,,"Hartzheim III, 588-93","Mansi 23, cols 1011-30",,In Process,GoogleBooks,,,,
1316,1266,1266,5,21,,,Cologne,Cologne,Cologne,Germany,D538,,,50.94257,6.958976,,Diocesan,Engelbert II,,,,,,Latin,,,,,,,"Hartzheim, III, 617-31","Mansi 23, cols 1131-1156",,Reviewed ,GoogleBooksData Capture,,,,
1317,1308,1308,3,4,,"misdated 1307 in Hartzheim; correct dating given in Unger, 244",Cologne,Cologne,Cologne,Germany,D538,,,50.94257,6.958976,,Diocesan,Heinrich von Virneburg,,1304,1332,,,Latin,,,,,,,"Hartzheim, IV, 106-13",,https://books.google.com/books?id=kbNumdYKdrkC,In Process,GoogleBooksData Capture,,,,
1319,1317,1317,10,2,,,Brühl,Cologne,Cologne,Germany,D538,,,50.833333,6.9,,Diocesan,Heinrich von Virneburg,,1304,1332,,,Latin,,,,,"Stadtarchiv Aachen Hs. K Regulierherren Nr. 9 (olim Hs. 66), fol 34v (old fol. 32v)",,"Janssen, Unbekannte, 120 (partial)",,,Not Started,Hard Copy ScanDigital MS,,,,
1319,1358,1358,10,2,,,Cologne,Cologne,Cologne,Germany,D538,,,50.94257,6.958976,,Diocesan,Wilhelm von Gennep,,,,,,,,,,,"Stadtarchiv Aachen Hs. K Regulierherren Nr. 9 (olim Hs. 66), fols 39v-40v",,"REK V, nr. 1123 (p316) (summary)",,,Not Started,Digital MS,,,"Lepper, Unbekannte, 339-56.",
1321,1423,1423,3,20,,,Cologne,Cologne,Cologne,Germany,,,,50.94257,6.958976,,Provincial,Dietrich von Moers,,,,,,,,,,,"Stadtarchiv Aachen Hs. K Regulierherren Nr. 9 (olim Hs. 66), fols 48r-49v",,"Hartzheim, Concilia V, 217-","Statuta et decreta provincialium (1544), S. 231-34",http://reader.digitale-sammlungen.de/resolve/display/bsb10141697.html,Not Started,OtherDigital MSGoogleBooks,,,"Lepper, Unbekannte, 339-56.",
1322,1423,1423,4,22,,,Cologne,Cologne,Cologne,Germany,,,,50.94257,6.958976,,Provincial,Dietrich von Moers,,,,,,,,,,,"Stadtarchiv Aachen Hs. K Regulierherren Nr. 9 (olim Hs. 66), fols 49v-51r",,"Hartzheim, Concilia V, 220-22","Statuta et decreta provincialium (1544), S. 234-36",http://reader.digitale-sammlungen.de/resolve/display/bsb10141697.html,Not Started,OtherDigital MSGoogleBooks,,,"Lepper, Unbekannte, 339-56.",
1323,1229,1229,3,22,,,Lleida,,Tarragona,Spain,,,,41.115697,1.249594,,Provincial,Jean Halgrin d'Abbeville,,,,,celebrated by cardinal legate,Latin,,,,,,,"Pons Guri, Constitucions conciliars, Repr. II,  pp236-251","Noguer & Pons Guri, Constitucions sinodals, 13-35 [Repr. vol. 2, pp94-114]",,Reviewed ,Library ScanHard Copy Scan,Yes,,,
1324,1429,1429,,,,,Mondoñedo,Mondoñedo,Santiago,Spain,D620,,,43.428056,-7.362778,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 26-28",,Survives in Latin and Castilian versions,Not Started,Library ScanHard Copy Scan,Yes,,,
1325,1438,1438,,,,,Mondoñedo,Mondoñedo,Santiago,Spain,D620,,,43.428056,-7.362778,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 29-32",,,Not Started,Library ScanHard Copy Scan,Yes,,,
1326,1447,1447,,,,,Mondoñedo,Mondoñedo,Santiago,Spain,D620,,,43.428056,-7.362778,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 32-34",,,Not Started,Library ScanHard Copy Scan,Yes,,,
1327,1448,1448,,,,,Mondoñedo,Mondoñedo,Santiago,Spain,D620,,,43.428056,-7.362778,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 34-36",,,Not Started,Library ScanHard Copy Scan,Yes,,,
1328,1475,1390-1496,,,Yes,Contains constitutions issued between 1390 and (at he latest) 1496,Orense,Orense,Santiago,Spain,D621,,,42.336389,-7.863333,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 113-35",,in Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1329,1491,1491,,,,,Orense,Orense,Santiago,Spain,D621,,,42.336389,-7.863333,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 135-39",,in Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1330,1401,1401,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 314-17",,In Latin and Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1331,1415,1415,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 317-19",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1332,1416,1416,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 319-20",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1333,1431,1431,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 320-22",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1334,1435,1435,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 322-27",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1335,1436,1436,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 327-29",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1336,1439,1439,,,,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 329-32",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1337,1452,1452 (ca.),,,Yes,,Santiago,Santiago,Santiago,Spain,D628,,,42.880447,-8.546303,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum, 1, 332-33",,,Not Started,Library ScanHard Copy Scan,Yes,,,
1338,1482,1482,,,,,Tui,Tui,Santiago,Spain,D622,,,42.048056,-8.644444,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum I, pp341-85",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1339,1495,1487x1497,,,Yes,,Tui,Tui,Santiago,Spain,D622,,,42.048056,-8.644444,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum I, pp385-88",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1340,1497,1497,,,,,Tui,Tui,Santiago,Spain,D622,,,42.048056,-8.644444,,Diocesan,,,,,,,,,,,,,,"Synodicon Hispanum I, pp388-91",,In Castilian,Not Started,Library ScanHard Copy Scan,Yes,,,
1341,1284,1284 (ca.),,,Yes,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 95",,,Reviewed ,Hard Copy Scan,Yes,,,
1342,1285,1279x1288,,,Yes,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,Tobias of Benešov,Tobiáš z Benešova,1279,1296,,,Latin,,,,Yes,,,"Polc, 95",,,In Process,Hard Copy Scan,Yes,,,
1343,1308,1308,7,20,,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,,,,"Polc, 96-99",,,In Process,Hard Copy Scan,Yes,,,
1344,1312,1312,,,,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,Yes,,,"Polc, 99-102",,,In Process,Hard Copy Scan,Yes,,,
1345,1315,1312x1318,,,Yes,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,,,,"Polc, 102",,,In Process,Hard Copy Scan,Yes,,,
1346,1318,1318 (ca.),,,Yes,Before 1 April 1318,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,Yes,,,"Polc, 102",,,In Process,Hard Copy Scan,Yes,,,
1347,1330,1329x1332,,,Yes,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,Yes,,,"Polc, 102-4",,,In Process,Hard Copy Scan,Yes,,,
1350,1334,1334,6,18,,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,Yes,,,"Polc, 107-8",,,In Process,Hard Copy Scan,Yes,,,
1351,1340,1334x1342,,,Yes,,Prague,Prague,Mainz,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,John IV of Dražice,Jan IV z Dražic,1301,1343,,,Latin,,,,Yes,,,"Polc, 108",,,In Process,Hard Copy Scan,Yes,,,
1352,1361,1361,10,18,,,Prague,Prague,Prague,Czech Republic,,,,50.087136,14.420672,,Provincial,Ernest of Pardubice,Arnošt z Pardubic,1343,1364,,,Latin,,,,,,,"Polc, 177-180",,,In Process,Hard Copy Scan,Yes,,,
1353,1365,1365,10,17,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 189-93",,Two distinct redactions survive; these are placed in parallel columns,In Process,Hard Copy Scan,Yes,,,
1354,1368,1368,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 195-200",,,In Process,Hard Copy Scan,Yes,,,
1355,1368,1368 (ca.),,,Yes,after 16 June 1368,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 200",,,In Process,Hard Copy Scan,Yes,,,
1356,1374,1374,,,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 200-6",,Two slightly differing redactions,In Process,Hard Copy Scan,Yes,,,
1357,1376,1376,,,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 208",,,In Process,Hard Copy Scan,Yes,,,
1358,1380,1380,,,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 210-212",,,In Process,Hard Copy Scan,Yes,,,
1359,1380,1380,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 212-13",,,In Process,Hard Copy Scan,Yes,,,
1360,1384,1384 (ca.),10,18,Yes,year uncertain,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,Yes,,,"Polc, 228",,,In Process,Hard Copy Scan,Yes,,,
1361,1385,1385,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 229-31",,,In Process,Hard Copy Scan,Yes,,,
1362,1386,1386,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 231-34",,,In Process,Hard Copy Scan,Yes,,,
1363,1386,1386,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 237-38",,,In Process,Hard Copy Scan,Yes,,,
1364,1390,1390,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 249-54",,Two somewhat different redactions printed alongside each other,In Process,Hard Copy Scan,Yes,,,
1365,1391,1391,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 254-55",,,In Process,Hard Copy Scan,Yes,,,
1366,1392,1392,6,17,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 255-60",,Two somewhat different redactions printed alongside each other,In Process,Hard Copy Scan,Yes,,,
1367,1392,1392,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 260-61",,Two somewhat different redactions printed alongside each other,In Process,Hard Copy Scan,Yes,,,
1368,1393,1393 (ca.),,,Yes,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 262",,,In Process,Hard Copy Scan,Yes,,,
1369,1393,1393/1394,,,Yes,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 262",,,In Process,Hard Copy Scan,Yes,,,
1370,1395,bef. 1396,,,Yes,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 263-64",,,In Process,Hard Copy Scan,Yes,,,
1371,1398,1398,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 264-65",,,In Process,Hard Copy Scan,Yes,,,
1372,1399,1399,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 265",,,In Process,Hard Copy Scan,Yes,,,
1373,1400,1400,6,15,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 265",,,In Process,Hard Copy Scan,Yes,,,
1374,1401,1401 (ca.),10,18,Yes,Year uncertain,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 266",,,In Process,Hard Copy Scan,Yes,,,
1375,1403,1403 (ca.),,,Yes,before 18 October 1403,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 267",,,In Process,Hard Copy Scan,Yes,,,
1376,1403,1403,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 267-69",,,In Process,Hard Copy Scan,Yes,,,
1377,1404,1404,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 273",,,In Process,Hard Copy Scan,Yes,,,
1378,1405,1405,6,15,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 273-75",,Two somewhat different redactions printed alongside each other,In Process,Hard Copy Scan,Yes,,,
1379,1405,1405,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 275-78",,,In Process,Hard Copy Scan,Yes,,,
1380,1407,1407,6,15,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 282-84",,,In Process,Hard Copy Scan,Yes,,,
1381,1407,1407,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 284-85",,,In Process,Hard Copy Scan,Yes,,,
1382,1408,1408,6,15,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,brief passage in Czech,,,,,,"Polc, 285-87",,,In Process,Hard Copy Scan,Yes,,,
1383,1408,1408,10,18,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 287-89",,,In Process,Hard Copy Scan,Yes,,,
1389,1409,1409,6,15,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 289",,,In Process,Hard Copy Scan,Yes,,,
1385,1410,1410,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 291-301",,,In Process,Hard Copy Scan,Yes,,,
1386,1413,1413,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 301-2",,,In Process,Hard Copy Scan,Yes,,,
1387,1414,1414,6,16,,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 302",,,In Process,Hard Copy Scan,Yes,,,
1388,1414,1414,10,18,,,Prague,Prague,Prague,Czech Republic,,,,50.087136,14.420672,,Provincial,,,,,,Unclear whether this was issued at a Provincial council or Diocesan synod,Latin,,,,Yes,,,"Polc, 302-3",,,In Process,Hard Copy Scan,Yes,,,
2222,1410,1408x1411,,,Yes,,Prague,Prague,Prague,Czech Republic,D562,,,50.087136,14.420672,,Diocesan,,,,,,,Latin,,,,,,,"Polc, 303",,,In Process,Hard Copy Scan,Yes,,,
1390,1430,1430,6,1,,,Braga,Braga,Braga,Portugal,D617,,,41.544167,-8.421944,,Diocesan,Fernando da Guerra,,,,,,Old Portuguese,,,,,,,"Synodicon Hispanum, II, 66-69",,,Not Started,Library ScanHard Copy Scan,Yes,,,
